,Name,CanonSmiles,logp,mw,tpsa,n_hba,n_hbd,ro5,pfizer_rule_passed,gsk_rule_passed,goldentriangle_rule_passed,qed,sascore,sascore,mce18,npscore,qed_passed,sascore_passed,fsp3_passed,mce18_passed,pains_Disposed,pains_MatchedAtoms,pains_MatchedNames,alarmnmr_Disposed,alarmnmr_MatchedAtoms,alarmnmr_MatchedNames,bms_Disposed,bms_MatchedAtoms,bms_MatchedNames,chelator_Disposed,chelator_MatchedAtoms,chelator_MatchedNames
3069,2-Carboxyethylphosphonic Acid,O=C(O)CCP(=O)(O)O,-0.3612,154.003109954,94.83,2,3,5,True,True,False,0.48216821470660276,2.6758021330996833,0.6666666666666666,0.0,0.6687682286471223,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3070,L-tyrosinamide,NC(=O)[C@@H](N)Cc1ccc(O)cc1,-0.2527000000000001,180.089877624,89.34,3,3,5,True,True,False,0.5986652045279207,2.3075463374117025,0.2222222222222222,14.0,0.5314992102815308,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((10, 9, 8, 7, 6, 12, 11),)]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
3071,Hexadecanal,CCCCCCCCCCCCCCCC=O,5.666600000000005,240.24531564400002,17.07,1,0,4,False,False,False,0.282397391847312,1.8705584841623022,0.9375,0.0,0.8156802671447236,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((14, 15, 16),)]",['[CH]=O'],Rejected,"[((14, 15, 16),), ((0, 1, 2, 3, 4, 5, 6, 7, 8, 9), (1, 2, 3, 4, 5, 6, 7, 8, 9, 10), (2, 3, 4, 5, 6, 7, 8, 9, 10, 11), (3, 4, 5, 6, 7, 8, 9, 10, 11, 12), (4, 5, 6, 7, 8, 9, 10, 11, 12, 13), (5, 6, 7, 8, 9, 10, 11, 12, 13, 14), (6, 7, 8, 9, 10, 11, 12, 13, 14, 15))]","['aldehyde', 'gte_10_carbon_sb_chain']",Accepted,['-'],['-']
3072,S-oxy-L-cysteine,N[C@@H](C[SH]=O)C(=O)O,-1.6564000000000003,137.014664084,80.39,3,3,5,True,True,False,0.4067690344967637,4.810688324311201,0.6666666666666666,2.0,0.674484345955075,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((2, 3),), ((3, 4),), ((3, 2, 1, 5, 6),)]","['[SH]', 'S=O', 'SCCC=O']",Accepted,['-'],['-'],Accepted,['-'],['-']
3073,CP-320626,O=C(N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC(O)CC1)c1cc2cc(Cl)ccc2[nH]1,3.2848000000000015,443.1411974960001,85.43,3,3,5,True,False,True,0.5653434928091642,2.75287285843784,0.30434782608695654,76.66666666666667,-1.1662350700699005,False,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3074,Fica,O=C(NCCS)c1cc2cc(F)ccc2[nH]1,1.9665999999999997,238.057612192,44.89,2,3,5,True,True,True,0.7032457913123104,2.311650013809871,0.18181818181818182,11.0,-1.5425929615605258,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((4, 5),)]",['[SH]'],Accepted,['-'],['-'],Accepted,['-'],['-']
3075,4-Methylimidazole,Cc1c[nH]cn1,0.7181199999999999,82.053098192,28.68,1,1,5,True,True,False,0.49044689078380066,3.321542312992044,0.25,4.0,-0.5027552527823668,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3076,4-Fluorotryptophane,N[C@@H](Cc1c[nH]c2cccc(F)c12)C(=O)O,1.2614000000000003,222.080455812,79.11,2,3,5,True,True,True,0.7310504873269676,2.6805099378760833,0.18181818181818182,24.0,-0.0012651043926998895,True,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3077,N-Hydroxy-N-Isopropyloxamic Acid,CC(C)N(O)C(=O)C(=O)O,-0.30280000000000024,147.053157768,77.84,3,2,5,True,True,False,0.3029294150833976,2.8362539820601285,0.6,0.0,0.0073885759103800245,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((5, 6, 7, 8),)]",['alpha_dicarbonyl'],Accepted,['-'],['-']
3078,"3-[(2,4-Dichlorobenzoyl)(Isopropyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid",CC(C)N(C(=O)c1ccc(Cl)cc1Cl)c1cc(-c2ccccc2)sc1C(=O)O,6.475300000000005,433.030619764,57.61,3,1,4,False,False,False,0.5004351992139092,2.3286137384688566,0.14285714285714285,20.0,-1.3831901242704754,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((16, 23, 24),)]",['c1sccc1'],Accepted,['-'],['-'],Accepted,['-'],['-']
3079,alpha-D-Xylopyranose,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@H]1O,-2.5823000000000005,150.05282342,90.15,5,4,5,True,True,False,0.3042503204978373,3.803178130075681,1.0,21.0,2.5118525277469996,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3080,"(2R,3R)-2,3-Dihydroxy-4-oxo-4-(propylamino)butanoic acid",CCCNC(=O)[C@H](O)[C@@H](O)C(=O)O,-1.6809999999999998,191.079372516,106.86,4,4,5,True,True,False,0.41493288856210986,2.876266382417869,0.7142857142857143,4.0,-0.10247036287351535,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3081,Chromophore (Met-Tyr-Gly),CSCC[C@H](N)C1=N/C(=C\c2ccc(O)cc2)C(=O)N1CC(=O)O,1.1388000000000003,349.10962708799997,116.22000000000001,6,3,5,True,True,True,0.6357290280506293,3.2507295812030836,0.3125,42.0,-0.4575794815519709,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((9, 8, 17, 18, 19),), ((14, 13, 12, 11, 10, 16, 15),), ((0, 1, 2),)]","['C=CC(=O)N', 'c1ccccc1O', 'CSC']",Accepted,['-'],['-'],Accepted,['-'],['-']
3082,"(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yl)-Phosphoramidic Acid Dimethyl Ester",COP(=O)(NC1OC(CO)C(O)C(O)C1O)OC,-2.2231999999999994,287.077003166,137.71,8,5,5,True,True,False,0.35570820278008214,4.432759055819348,1.0,28.875,1.305300527850406,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((2, 4),)]",['phosphorous_nitrogen_bond'],Accepted,['-'],['-']
3084,Heptaethylene glycol,OCCOCCOCCOCCOCCOCCOCCO,-0.929399999999996,326.19406791999995,95.84000000000002,8,2,5,True,True,True,0.29403297223439223,1.9944714629529479,1.0,0.0,0.0221747999594091,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3088,Ethyl Isocyanide,[C-]#[N+]CC,0.92559,55.042199159999996,4.36,0,0,5,True,True,False,0.3628027489327275,4.275261508006443,0.6666666666666666,0.0,1.7354681965877998,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((1, 0),)]",['isonitrile'],Accepted,['-'],['-']
3089,3-(P-Tolyl)Propionic Acid,Cc1ccc(CCC(=O)O)cc1,2.01222,164.083729624,37.3,1,1,5,True,True,False,0.7415482306622604,1.3415401628064387,0.3,6.0,-0.08001197864493335,True,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3092,Cytidine-5'-Monophosphate,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1,-2.446,323.051851038,177.36,9,5,4,True,True,False,0.3735901348140529,3.826860604457865,0.5555555555555556,57.14285714285714,1.5683275858392525,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((0, 1, 2, 3, 4, 18, 20),)]",['c1ccccc1N'],Accepted,['-'],['-'],Accepted,['-'],['-']
3095,O1-Methyl-4-Deoxy-4-Thio-Alpha-D-Glucose,CO[C@H]1O[C@H](CO)[C@@H](S)[C@H](O)[C@H]1O,-1.6298000000000004,210.056194548,79.15,6,4,5,True,True,True,0.41158093143714275,4.202788087644098,1.0,21.714285714285715,2.011088810435477,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((7, 8),)]",['[SH]'],Accepted,['-'],['-'],Accepted,['-'],['-']
3097,gamma-Glutamylcysteine,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O,-1.3222999999999996,250.062342548,129.72,5,5,5,True,True,True,0.35616935759834506,2.933162895579308,0.625,5.0,0.6065077418566126,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((8, 9),), ((9, 8, 7, 10, 11),)]","['[SH]', 'SCCC=O']",Accepted,['-'],['-'],Accepted,['-'],['-']
3098,L-Octahydroindole-2-carboxylic acid,O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,0.9917,169.11027872,49.33,2,2,5,True,True,False,0.6151369461611025,3.385542725870989,0.8888888888888888,29.411764705882355,1.4680177100100502,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3099,4-hydroxycoumarin,O=c1cc(O)c2ccccc2o1,1.4986,162.031694052,50.44,3,1,5,True,True,False,0.5969446160833805,1.902683190367112,0.0,10.0,0.5564111236846501,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((11, 1, 0),)]",['O=C1CCCCO1'],Accepted,['-'],['-'],Accepted,['-'],['-']
3100,"2-Hydroxymethyl-Pyrrolidine-3,4-Diol",OCC1NCC(O)C1O,-2.3276999999999988,133.073893212,72.72,4,4,5,True,True,False,0.3236383661794497,4.003493764448889,1.0,16.799999999999997,2.7590352848579993,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3101,6-hydroxynorleucine,N[C@@H](CCCCO)C(=O)O,-0.43910000000000055,147.089543276,83.55,3,3,5,True,True,False,0.46022434211472313,2.4467961062339256,0.8333333333333334,2.0,1.5345545567423602,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3102,Deoxyuridine-5'-Diphosphate,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,-1.5887000000000002,388.0072825279999,197.60999999999996,9,5,4,True,True,True,0.35217450023524893,4.05013910807066,0.5555555555555556,64.28571428571428,1.287022841698562,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3103,5-Thio-a/B-D-Mannopyranosylamine,N[C@H]1S[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,-2.5384000000000007,195.056528896,106.94000000000001,6,5,5,True,True,False,0.3155108157208817,4.596039818762859,1.0,22.666666666666668,0.9571373894395417,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((1, 2, 3),)]",['CSC'],Accepted,['-'],['-'],Accepted,['-'],['-']
3105,Thiamine(1+) monophosphate,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1,0.7247399999999999,345.07808910609003,122.44,6,3,5,True,True,True,0.5207278984056531,3.3809287418021423,0.4166666666666667,15.0,0.01879100198035454,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((7, 8, 9),), ((20, 19, 4, 3, 2, 1, 21),)]","['c1sccc1', 'c1ccccc1N']",Accepted,['-'],['-'],Accepted,['-'],['-']
3106,"(2S,3R)-2-[[4-(Tert-butylcarbamoyl)piperazine-1-carbonyl]amino]-6-(diaminomethylideneamino)-3-formylhexanoic acid",CC(C)(C)NC(=O)N1CCN(C(=O)N[C@H](C(=O)O)[C@H](C=O)CCCN=C(N)N)CC1,-0.8563999999999963,427.25431715600007,183.45000000000005,5,5,4,True,False,True,0.14439986995467158,3.583940962350031,0.7222222222222222,31.61290322580645,-0.042660584261473386,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((18, 19, 20),)]",['[CH]=O'],Rejected,"[((18, 19, 20),)]",['aldehyde'],Accepted,['-'],['-']
3108,Uracil,O=c1cc[nH]c(=O)[nH]1,-0.9368000000000001,112.027277368,65.72,2,2,5,True,True,False,0.4546939811074878,2.763417421224011,0.0,5.0,0.034934357644975,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3110,"2-Phenethyl-2,3-Dihydro-Phthalazine-1,4-Dione",O=c1[nH]n(CCc2ccccc2)c(=O)c2ccccc12,1.9324999999999997,266.105527688,54.86,3,1,5,True,True,True,0.7872321351835349,1.9184325062667718,0.125,15.0,-0.8569168946528599,True,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3111,"1,3-Thiazole-4-Carboxylic Acid",O=C(O)c1cscn1,0.8413,128.988449336,50.19,3,1,5,True,True,False,0.6108732583029342,2.610083854790444,0.0,5.0,-1.7111676148711,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((4, 5, 6),)]",['c1sccc1'],Accepted,['-'],['-'],Accepted,['-'],['-']
3112,S-Adenosyl-L-Homoselenocysteine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[Se]CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,-1.629499999999998,432.0660390399999,182.62999999999997,10,5,4,True,False,True,0.2520155957560006,4.436244682302552,0.5714285714285714,63.909090909090914,0.97952673637495,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((14,),)]",['contains_metal'],Rejected,"[((0, 1, 2, 3, 4, 5, 6, 7, 8, 9),)]",['C9*']
3113,Ubenimex,CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,0.5328000000000004,308.17360724799994,112.64999999999999,4,4,5,True,True,True,0.5594935353474306,2.9383826932888386,0.5,20.0,0.36237019202652276,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3114,"2s,4r-4-Methylglutamate",C[C@H](C[C@H](N)C(=O)[OH2+])C(=O)O,-1.3242999999999991,162.07608428409,103.29,3,2,5,True,True,False,0.49985834166801446,4.196809253088556,0.6666666666666666,4.0,0.8861226687413911,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((7,),)]",['oxonium'],Accepted,['-'],['-']
3117,SU9516,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,1.9109999999999994,241.085126592,67.00999999999999,3,2,5,True,True,True,0.7890978640626071,2.530202704098423,0.07692307692307693,30.0,-0.27360555052251107,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((9, 8, 15, 16, 17),), ((1, 2, 3, 4, 5, 17, 6, 7),)]","['C=CC(=O)N', '[OH]c1ccc(N)cc1_1']",Accepted,['-'],['-'],Accepted,['-'],['-']
3119,(S)-4-hydroxymandelonitrile,N#C[C@@H](O)c1ccc(O)cc1,0.9491799999999999,149.047678464,64.25,3,2,5,True,True,False,0.5840416770291289,2.6930110995242806,0.125,12.0,0.7422542660327182,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((8, 7, 6, 5, 4, 10, 9),)]",['c1ccccc1O'],Rejected,"[((2, 3, 1, 0),)]",['cyanohydrin'],Accepted,['-'],['-']
3120,Beta-Amino Isobutyrate,C[C@@H](CN)C(=O)[O-],-1.668899999999999,102.05605207591,66.15,3,1,5,True,True,False,0.4530731053669409,4.072132087307691,0.75,2.0,0.06301749863304283,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3122,3-(N-morpholino)propanesulfonic acid,O=S(=O)(O)CCCN1CCOCC1,-0.4034999999999995,209.07217896,66.84,4,1,5,True,True,True,0.6378928881466794,2.0845743653934417,1.0,11.0,-1.2494555710528386,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((1, 0, 2),)]",['S(=O)(=O)'],Accepted,['-'],['-'],Accepted,['-'],['-']
3125,"(2R,4S)-2-[(1R)-1-{[(2Z)-2-(2-Amino-1,3-thiazol-4-yl)-2-(methoxyimino)acetyl]amino}-2-oxoethyl]-5,5-dimethyl-1,3-thiazolidine-4-carboxylic acid",CO/N=C(\C(=O)N[C@H](C=O)[C@@H]1N[C@@H](C(=O)O)C(C)(C)S1)c1csc(N)n1,-0.3461999999999987,401.0827607080001,156.0,10,4,4,True,False,True,0.27239472345747484,4.426055631302377,0.5,55.857142857142854,0.05264717722553072,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((12, 16, 19, 10, 11),), ((24, 23, 25, 20, 21, 22),), ((19, 16, 12, 13, 14), (19, 10, 7, 8, 9)), ((21, 22, 23),), ((7, 8, 9),), ((10, 19, 16),)]","['C1CSCN1', 'Nc1nccs1', 'SCCC=O', 'c1sccc1', '[CH]=O', 'CSC']",Rejected,"[((7, 8, 9),)]",['aldehyde'],Accepted,['-'],['-']
3126,Lysophosphatidylglycerol,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)COP(=O)([O-])OC[C@@H](O)CO,3.2266000000000017,483.2728431979098,145.58,9,3,4,True,False,False,0.11321891447968291,3.814331583456779,0.9545454545454546,6.0,0.6387366277898292,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((0, 1, 2, 3, 4, 5, 6, 7, 8, 9), (1, 2, 3, 4, 5, 6, 7, 8, 9, 10), (2, 3, 4, 5, 6, 7, 8, 9, 10, 11), (3, 4, 5, 6, 7, 8, 9, 10, 11, 12), (4, 5, 6, 7, 8, 9, 10, 11, 12, 13), (5, 6, 7, 8, 9, 10, 11, 12, 13, 14), (6, 7, 8, 9, 10, 11, 12, 13, 14, 15))]",['gte_10_carbon_sb_chain'],Accepted,['-'],['-']
3127,"4,6-dideoxy-4-amino-alpha-D-glucose",C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1N,-2.2274000000000003,163.084457896,95.94,5,4,5,True,True,False,0.324020120137194,4.0723548148504065,1.0,22.666666666666668,1.9900365909432454,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3128,N-hexadecanoylglycine,CCCCCCCCCCCCCCCC(=O)NCC(=O)O,4.6685000000000025,313.26169397999996,66.4,2,2,5,False,False,True,0.40693226593598797,1.874106235598667,0.8888888888888888,0.0,-0.036424493790304546,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((0, 1, 2, 3, 4, 5, 6, 7, 8, 9), (1, 2, 3, 4, 5, 6, 7, 8, 9, 10), (2, 3, 4, 5, 6, 7, 8, 9, 10, 11), (3, 4, 5, 6, 7, 8, 9, 10, 11, 12), (4, 5, 6, 7, 8, 9, 10, 11, 12, 13), (5, 6, 7, 8, 9, 10, 11, 12, 13, 14), (6, 7, 8, 9, 10, 11, 12, 13, 14, 15))]",['gte_10_carbon_sb_chain'],Accepted,['-'],['-']
3129,2-Benzyl-3-Iodopropanoic Acid,O=C(O)C(CI)Cc1ccccc1,2.3649000000000004,289.980377592,37.3,1,1,5,True,True,True,0.682522346155687,2.5182812824666456,0.3,12.0,0.12852445976126925,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((4, 5),)]",['CBr'],Rejected,"[((4, 5),)]",['primary_halide_sulfate'],Accepted,['-'],['-']
3132,6-bromoindirubin-3'-oxime,O=C1Nc2cc(Br)ccc2/C1=C1/N=c2ccccc2=C1NO,1.5326999999999997,354.99563866,73.72,4,3,5,True,True,True,0.5360979824931359,2.8827431374065355,0.0,42.0,0.039151210795568187,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((11, 10, 1, 0, 2),), ((5, 6),)]","['C=CC(=O)N', 'c1ccccc1I']",Accepted,['-'],['-'],Accepted,['-'],['-']
3133,"(3S)-3-(dioxidosulfanyl)-N-[(1E)-3-oxoprop-1-en-1-yl]-4-(1H-1,2,3-triazol-1-yl)-D-valine",C[C@](Cn1ccnn1)([C@@H](N/C=C/C=O)C(=O)O)[S](=O)=O,-1.3286999999999984,301.060665516,131.25,8,2,5,True,True,True,0.4458195924755742,4.497304199362253,0.4,20.0,-0.39341146219054507,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((17, 1, 8, 14, 15),), ((10, 11, 12, 13),), ((17, 18, 19),), ((11, 12, 13),)]","['SCCC=O', 'C=C[CH]=O', 'S(=O)(=O)', '[CH]=O']",Rejected,"[((11, 12, 13),)]",['aldehyde'],Accepted,['-'],['-']
3134,N-Benzyl-3-(alpha-D-galactopyranosyloxy)benzamide,O=C(NCc1ccccc1)c1cccc(O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c1,-0.20470000000000033,389.1474520759999,128.48000000000002,7,5,5,True,True,True,0.4626083757348042,3.229253774502527,0.35,60.666666666666664,0.43002393278735707,False,True,False,True,Accepted,['-'],['-'],Rejected,"[((15, 14, 13, 12, 11, 10, 27),)]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
3136,2'-Deoxyuridine 3'-Monophosphate,O=c1ccn([C@H]2C[C@H](OP(=O)(O)O)[C@@H](CO)O2)c(=O)[nH]1,-1.7056999999999995,308.040952006,151.08,7,4,4,True,True,True,0.4801069286146625,3.7811655269737443,0.5555555555555556,53.57142857142857,1.039533256030125,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3137,N-(4-{2-[(3-chlorobenzyl)amino]ethyl}phenyl)thiophene-2-carboximidamide,N=C(Nc1ccc(CCNCc2cccc(Cl)c2)cc1)c1cccs1,5.171270000000003,369.10664632,47.910000000000004,3,3,4,False,False,False,0.30539350385737857,2.2864044500860228,0.15,15.0,-1.5788540810256597,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((20, 24, 23),)]",['c1sccc1'],Accepted,['-'],['-'],Accepted,['-'],['-']
3138,Cephalothin Group,CC1=C(C(=O)O)N[C@@H]([C@@H](C=O)NC(=O)Cc2cccs2)SC1,0.9954000000000004,340.055148992,95.5,6,3,5,True,True,True,0.6687384576300992,4.0209981840243225,0.35714285714285715,41.73684210526316,-0.7971698174129226,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((20, 7, 8, 9, 10),), ((15, 19, 18),), ((8, 9, 10),), ((7, 20, 21),)]","['SCCC=O', 'c1sccc1', '[CH]=O', 'CSC']",Rejected,"[((8, 9, 10),)]",['aldehyde'],Accepted,['-'],['-']
3139,Lexacalcitol,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@@H](C)OCCCC(O)(CC)CC)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,5.863800000000007,460.35526001599993,69.92,4,3,4,False,False,False,0.37676054529541125,4.752773411876017,0.7931034482758621,56.61538461538462,2.0257233854475065,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3140,3-Trimethylsilylsuccinic Acid,C[Si](C)(C)C(CC(=O)O)C(=O)O,1.2541,190.066135458,74.6,2,2,5,True,True,False,0.6542227739815819,3.357743306067249,0.7142857142857143,6.0,0.35656377142327494,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3141,Methyl (2S)-2-[[2-[(3R)-1-carbamimidoylpiperidin-3-yl]acetyl]amino]-3-[4-(2-phenylethynyl)phenyl]propanoate,COC(=O)[C@H](Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)C[C@H]1CCCN(C(=N)N)C1,2.2822700000000005,446.23179082000007,108.51,4,3,5,True,False,True,0.273061502204348,3.2054645830296007,0.34615384615384615,59.14285714285714,-0.4603836426106211,False,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3143,(1H-indol-3-yl)-(2-mercapto-ethoxyimino)-acetic acid,O=C(O)C(=NOCCS)c1c[nH]c2ccccc12,1.9029999999999998,264.056863244,74.68,4,3,5,True,True,True,0.33403319493601147,2.7667575074398787,0.16666666666666666,11.0,-0.06427297992297779,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((7, 8),)]",['[SH]'],Accepted,['-'],['-'],Accepted,['-'],['-']
3144,N2-[(benzyloxy)carbonyl]-n1-[(3S)-1-cyanopyrrolidin-3-yl]-l-leucinamide,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1CCN(C#N)C1,1.99908,358.2004906920001,94.45999999999998,5,2,5,True,True,True,0.7271649943272138,3.1285223542704435,0.5263157894736842,42.58620689655172,-0.7739901083240999,True,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3146,Sparfosic acid,O=C(O)C[C@H](NC(=O)CP(=O)(O)O)C(=O)O,-1.7917999999999998,255.01440291000003,161.23,4,5,4,True,True,True,0.34732411747873815,2.9022800078061533,0.5,7.0,0.4177500806682625,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3149,Thymine,Cc1c[nH]c(=O)[nH]c1=O,-0.6283800000000002,126.042927432,65.72,2,2,5,True,True,False,0.4857813089921775,2.4711895456870963,0.2,6.0,-0.39816338972551113,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3151,BMS184394,CC1(C)CCC(C)(C)c2cc([C@@H](O)c3ccc4cc(C(=O)O)ccc4c3)ccc21,5.968700000000006,388.20384475599997,57.53,2,2,4,False,False,False,0.5811399813608827,2.9131574155175066,0.34615384615384615,87.17142857142858,0.38190607570540697,False,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
3152,Naringenin,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,2.5099000000000014,272.06847348400004,86.99000000000001,5,3,5,True,True,True,0.7421139126791214,2.825486723453654,0.13333333333333333,55.0,1.76030182714435,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((12, 13, 14, 16, 17, 19, 1, 0, 2),), ((8, 7, 6, 5, 4, 10, 9),)]","['c1ccc2C(=O)CCCc2c1', 'c1ccccc1O']",Rejected,"[((0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 19),)]",['flavanoid'],Accepted,['-'],['-']
3153,"1,2,3,4-Tetrahydro-Isoquinoline-7-Sulfonic Acid Amide",NS(=O)(=O)c1ccc2c(c1)CNCC2,-0.020299999999999985,212.061948624,72.19,3,2,5,True,True,True,0.6868671846087027,2.248498337171428,0.3333333333333333,30.0,-1.1097701544123215,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((1, 2, 3, 0),)]",['S(=O)(=O)N'],Accepted,['-'],['-'],Rejected,"[((13, 7, 6, 5, 4, 9, 8, 1, 2, 3, 0),)]",['H7*']
3156,6-phenyl-4(R)-(7-phenyl-heptanoylamino)-hexanoic acid,O=C(O)CC[C@@H](CCc1ccccc1)NC(=O)CCCCCCc1ccccc1,5.162000000000005,395.246043916,66.4,2,2,4,False,False,False,0.4341510080445945,2.4165284320010247,0.44,22.0,0.34261334799103105,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
